ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
3,103,7,birkaç-hepsi,Şarkılarının hepsini siz dinlediniz.,Şarkılarının hiçbirini siz dinlemediniz.,contradiction,2
3,103,8,birkaç-hepsi,Şarkılarının hiçbirini siz dinlemediniz.,Şarkılarının hepsini siz dinlediniz.,contradiction,2
4,158,1,muhtemelen-kesin,Şarkının sözlerini muhtemelen anlamışlar.,Şarkının sözlerini anladıkları kesin değilmiş.,implicature,3
4,158,2,muhtemelen-kesin,Şarkının sözlerini anladıkları kesin değilmiş.,Şarkının sözlerini muhtemelen anlamışlar.,implicature,3
4,158,3,muhtemelen-kesin,Şarkının sözlerini muhtemelen anlamamışlar.,Şarkının sözlerini anladıkları kesin değilmiş.,entailment,0
4,158,4,muhtemelen-kesin,Şarkının sözlerini anladıkları kesinmiş.,Şarkının sözlerini muhtemelen anlamışlar.,entailment,0
4,158,5,muhtemelen-kesin,Şarkının sözlerini anladıkları kesin değilmiş.,Şarkının sözlerini muhtemelen anlamamışlar.,neutral,1
4,158,6,muhtemelen-kesin,Şarkının sözlerini muhtemelen anlamışlar.,Şarkının sözlerini anladıkları kesinmiş.,neutral,1
4,158,7,muhtemelen-kesin,Şarkının sözlerini anladıkları kesinmiş.,Şarkının sözlerini muhtemelen anlamamışlar.,contradiction,2
4,158,8,muhtemelen-kesin,Şarkının sözlerini muhtemelen anlamamışlar.,Şarkının sözlerini anladıkları kesinmiş.,contradiction,2
4,247,1,herhalde-yüzde yüz,Sosyal medyalarını herhalde kapatacaklar.,Sosyal medyalarını kapatacakları yüzde yüz değil.,implicature,3
4,247,2,herhalde-yüzde yüz,Sosyal medyalarını kapatacakları yüzde yüz değil.,Sosyal medyalarını herhalde kapatacaklar.,implicature,3
4,247,3,herhalde-yüzde yüz,Sosyal medyalarını herhalde kapatmayacaklar.,Sosyal medyalarını kapatacakları yüzde yüz değil.,entailment,0
4,247,4,herhalde-yüzde yüz,Sosyal medyalarını yüzde yüz kapatacaklar.,Sosyal medyalarını herhalde kapatacaklar.,entailment,0
4,247,5,herhalde-yüzde yüz,Sosyal medyalarını kapatacakları yüzde yüz değil.,Sosyal medyalarını herhalde kapatmayacaklar.,neutral,1
4,247,6,herhalde-yüzde yüz,Sosyal medyalarını herhalde kapatacaklar.,Sosyal medyalarını yüzde yüz kapatacaklar.,neutral,1
4,247,7,herhalde-yüzde yüz,Sosyal medyalarını yüzde yüz kapatacaklar.,Sosyal medyalarını herhalde kapatmayacaklar.,contradiction,2
4,247,8,herhalde-yüzde yüz,Sosyal medyalarını herhalde kapatmayacaklar.,Sosyal medyalarını yüzde yüz kapatacaklar.,contradiction,2
4,394,1,herhalde-yüzde yüz,Haberleri herhalde en son o duymuş.,Haberleri en son onun duyduğu yüzde yüz değilmiş.,implicature,3
4,394,2,herhalde-yüzde yüz,Haberleri en son onun duyduğu yüzde yüz değilmiş.,Haberleri herhalde en son o duymuş.,implicature,3
4,394,3,herhalde-yüzde yüz,Haberleri herhalde en son o duymamış.,Haberleri en son onun duyduğu yüzde yüz değilmiş.,entailment,0
4,394,4,herhalde-yüzde yüz,Haberleri yüzde yüz en son o duymuş.,Haberleri herhalde en son o duymuş.,entailment,0
4,394,5,herhalde-yüzde yüz,Haberleri en son onun duyduğu yüzde yüz değilmiş.,Haberleri herhalde en son o duymamış.,neutral,1
4,394,6,herhalde-yüzde yüz,Haberleri herhalde en son o duymuş.,Haberleri yüzde yüz en son o duymuş.,neutral,1
4,394,7,herhalde-yüzde yüz,Haberleri yüzde yüz en son o duymuş.,Haberleri herhalde en son o duymamış.,contradiction,2
4,394,8,herhalde-yüzde yüz,Haberleri herhalde en son o duymamış.,Haberleri yüzde yüz en son o duymuş.,contradiction,2
2,155,1,algılamak-kavramak,Son yıllardaki satış trendini algılamıştınız.,Son yıllardaki satış trendini kavramamamıştınız.,implicature,3
2,155,2,algılamak-kavramak,Son yıllardaki satış trendini kavramamamıştınız.,Son yıllardaki satış trendini algılamıştınız.,implicature,3
2,155,3,algılamak-kavramak,Son yıllardaki satış trendini algılamamıştınız.,Son yıllardaki satış trendini kavramamamıştınız.,entailment,0
2,155,4,algılamak-kavramak,Son yıllardaki satış trendini kavramıştınız.,Son yıllardaki satış trendini algılamıştınız.,entailment,0
2,155,5,algılamak-kavramak,Son yıllardaki satış trendini kavramamamıştınız.,Son yıllardaki satış trendini algılamamıştınız.,neutral,1
2,155,6,algılamak-kavramak,Son yıllardaki satış trendini algılamıştınız.,Son yıllardaki satış trendini kavramıştınız.,neutral,1
2,155,7,algılamak-kavramak,Son yıllardaki satış trendini kavramıştınız.,Son yıllardaki satış trendini algılamamıştınız.,contradiction,2
2,155,8,algılamak-kavramak,Son yıllardaki satış trendini algılamamıştınız.,Son yıllardaki satış trendini kavramıştınız.,contradiction,2
2,196,1,algılamak-kavramak,Latin danslarındaki ritmi algılamış.,Latin danslarındaki ritmi kavramamış.,implicature,3
2,196,2,algılamak-kavramak,Latin danslarındaki ritmi kavramamış.,Latin danslarındaki ritmi algılamış.,implicature,3
2,196,3,algılamak-kavramak,Latin danslarındaki ritmi algılamamış.,Latin danslarındaki ritmi kavramamış.,entailment,0
2,196,4,algılamak-kavramak,Latin danslarındaki ritmi kavramış.,Latin danslarındaki ritmi algılamış.,entailment,0
2,196,5,algılamak-kavramak,Latin danslarındaki ritmi kavramamış.,Latin danslarındaki ritmi algılamamış.,neutral,1
2,196,6,algılamak-kavramak,Latin danslarındaki ritmi algılamış.,Latin danslarındaki ritmi kavramış.,neutral,1
2,196,7,algılamak-kavramak,Latin danslarındaki ritmi kavramış.,Latin danslarındaki ritmi algılamamış.,contradiction,2
2,196,8,algılamak-kavramak,Latin danslarındaki ritmi algılamamış.,Latin danslarındaki ritmi kavramış.,contradiction,2
4,10,1,muhtemelen-kesin,Bu sene muhtemelen tasarruf edeceğiz.,Bu sene tasarruf edeceğimiz kesin değil.,implicature,3
4,10,2,muhtemelen-kesin,Bu sene tasarruf edeceğimiz kesin değil.,Bu sene muhtemelen tasarruf edeceğiz.,implicature,3
4,10,3,muhtemelen-kesin,Bu sene muhtemelen tasarruf etmeyeceğiz.,Bu sene tasarruf edeceğimiz kesin değil.,entailment,0
4,10,4,muhtemelen-kesin,Bu sene tasarruf edeceğimiz kesin.,Bu sene muhtemelen tasarruf edeceğiz.,entailment,0
4,10,5,muhtemelen-kesin,Bu sene tasarruf edeceğimiz kesin değil.,Bu sene muhtemelen tasarruf etmeyeceğiz.,neutral,1
4,10,6,muhtemelen-kesin,Bu sene muhtemelen tasarruf edeceğiz.,Bu sene tasarruf edeceğimiz kesin.,neutral,1
4,10,7,muhtemelen-kesin,Bu sene tasarruf edeceğimiz kesin.,Bu sene muhtemelen tasarruf etmeyeceğiz.,contradiction,2
4,10,8,muhtemelen-kesin,Bu sene muhtemelen tasarruf etmeyeceğiz.,Bu sene tasarruf edeceğimiz kesin.,contradiction,2
3,296,1,bazı-hepsi,Kimya derslerinin bazısı sıkıcı geçiyor.,Kimya derslerinin hepsi sıkıcı geçmiyor.,implicature,3
3,296,2,bazı-hepsi,Kimya derslerinin hepsi sıkıcı geçmiyor.,Kimya derslerinin bazısı sıkıcı geçiyor.,implicature,3
3,296,3,bazı-hepsi,Kimya derslerinin hiçbiri sıkıcı geçmiyor.,Kimya derslerinin hepsi sıkıcı geçmiyor.,entailment,0
3,296,4,bazı-hepsi,Kimya derslerinin hepsi sıkıcı geçiyor.,Kimya derslerinin bazısı sıkıcı geçiyor.,entailment,0
3,296,5,bazı-hepsi,Kimya derslerinin hepsi sıkıcı geçmiyor.,Kimya derslerinin hiçbiri sıkıcı geçmiyor.,neutral,1
3,296,6,bazı-hepsi,Kimya derslerinin bazısı sıkıcı geçiyor.,Kimya derslerinin hepsi sıkıcı geçiyor.,neutral,1
3,296,7,bazı-hepsi,Kimya derslerinin hepsi sıkıcı geçiyor.,Kimya derslerinin hiçbiri sıkıcı geçmiyor.,contradiction,2
3,296,8,bazı-hepsi,Kimya derslerinin hiçbiri sıkıcı geçmiyor.,Kimya derslerinin hepsi sıkıcı geçiyor.,contradiction,2
1,337,1,ilgili-takıntılı,Öğrencilerim kimyaya ilgili.,Öğrencilerim kimyaya takıntılı değil.,implicature,3
1,337,2,ilgili-takıntılı,Öğrencilerim kimyaya takıntılı değil.,Öğrencilerim kimyaya ilgili.,implicature,3
1,337,3,ilgili-takıntılı,Öğrencilerim kimyaya ilgili değil.,Öğrencilerim kimyaya takıntılı değil.,entailment,0
1,337,4,ilgili-takıntılı,Öğrencilerim kimyaya takıntılı.,Öğrencilerim kimyaya ilgili.,entailment,0
1,337,5,ilgili-takıntılı,Öğrencilerim kimyaya takıntılı değil.,Öğrencilerim kimyaya ilgili değil.,neutral,1
1,337,6,ilgili-takıntılı,Öğrencilerim kimyaya ilgili.,Öğrencilerim kimyaya takıntılı.,neutral,1
1,337,7,ilgili-takıntılı,Öğrencilerim kimyaya takıntılı.,Öğrencilerim kimyaya ilgili değil.,contradiction,2
1,337,8,ilgili-takıntılı,Öğrencilerim kimyaya ilgili değil.,Öğrencilerim kimyaya takıntılı.,contradiction,2
2,55,1,denemek-başarmak,Güne zinde başlamayı denediniz.,Güne zinde başlamayı başaramadınız.,implicature,3
2,55,2,denemek-başarmak,Güne zinde başlamayı başaramadınız.,Güne zinde başlamayı denediniz.,implicature,3
2,55,3,denemek-başarmak,Güne zinde başlamayı denemediniz.,Güne zinde başlamayı başaramadınız.,entailment,0
2,55,4,denemek-başarmak,Güne zinde başlamayı başardınız.,Güne zinde başlamayı denediniz.,entailment,0
2,55,5,denemek-başarmak,Güne zinde başlamayı başaramadınız.,Güne zinde başlamayı denemediniz.,neutral,1
2,55,6,denemek-başarmak,Güne zinde başlamayı denediniz.,Güne zinde başlamayı başardınız.,neutral,1
2,55,7,denemek-başarmak,Güne zinde başlamayı başardınız.,Güne zinde başlamayı denemediniz.,contradiction,2
2,55,8,denemek-başarmak,Güne zinde başlamayı denemediniz.,Güne zinde başlamayı başardınız.,contradiction,2
3,432,1,bazı-çok,Bazı şehirlerin sokakları temiz.,Çoğu şehrin sokakları temiz değil.,implicature,3
3,432,2,bazı-çok,Çoğu şehrin sokakları temiz değil.,Bazı şehirlerin sokakları temiz.,implicature,3
3,432,3,bazı-çok,Hiçbir şehrin sokakları temiz değil.,Çoğu şehrin sokakları temiz değil.,entailment,0
3,432,4,bazı-çok,Çoğu şehrin sokakları temiz.,Bazı şehirlerin sokakları temiz.,entailment,0
3,432,5,bazı-çok,Çoğu şehrin sokakları temiz değil.,Hiçbir şehrin sokakları temiz değil.,neutral,1
3,432,6,bazı-çok,Bazı şehirlerin sokakları temiz.,Çoğu şehrin sokakları temiz.,neutral,1
3,432,7,bazı-çok,Çoğu şehrin sokakları temiz.,Hiçbir şehrin sokakları temiz değil.,contradiction,2
3,432,8,bazı-çok,Hiçbir şehrin sokakları temiz değil.,Çoğu şehrin sokakları temiz.,contradiction,2
2,292,1,katılmak-benimsemek,Yeni yasal düzenlemelere katıldılar.,Yeni yasal düzenlemeleri benimsemediler.,implicature,3
2,292,2,katılmak-benimsemek,Yeni yasal düzenlemeleri benimsemediler.,Yeni yasal düzenlemelere katıldılar.,implicature,3
2,292,3,katılmak-benimsemek,Yeni yasal düzenlemelere katılmadılar.,Yeni yasal düzenlemeleri benimsemediler.,entailment,0
2,292,4,katılmak-benimsemek,Yeni yasal düzenlemeleri benimsediler.,Yeni yasal düzenlemelere katıldılar.,entailment,0
2,292,5,katılmak-benimsemek,Yeni yasal düzenlemeleri benimsemediler.,Yeni yasal düzenlemelere katılmadılar.,neutral,1
2,292,6,katılmak-benimsemek,Yeni yasal düzenlemelere katıldılar.,Yeni yasal düzenlemeleri benimsediler.,neutral,1
2,292,7,katılmak-benimsemek,Yeni yasal düzenlemeleri benimsediler.,Yeni yasal düzenlemelere katılmadılar.,contradiction,2
2,292,8,katılmak-benimsemek,Yeni yasal düzenlemelere katılmadılar.,Yeni yasal düzenlemeleri benimsediler.,contradiction,2
2,130,1,öğrenmek-ustalaşmak,Harika anılar edinme konusunu öğrenmişsin.,Harika anılar edinme konusunda ustalaşmamışsın.,implicature,3
2,130,2,öğrenmek-ustalaşmak,Harika anılar edinme konusunda ustalaşmamışsın.,Harika anılar edinme konusunu öğrenmişsin.,implicature,3
2,130,3,öğrenmek-ustalaşmak,Harika anılar edinme konusunu öğrenmemişsin.,Harika anılar edinme konusunda ustalaşmamışsın.,entailment,0
2,130,4,öğrenmek-ustalaşmak,Harika anılar edinme konusunda ustalaşmışsın.,Harika anılar edinme konusunu öğrenmişsin.,entailment,0
2,130,5,öğrenmek-ustalaşmak,Harika anılar edinme konusunda ustalaşmamışsın.,Harika anılar edinme konusunu öğrenmemişsin.,neutral,1
2,130,6,öğrenmek-ustalaşmak,Harika anılar edinme konusunu öğrenmişsin.,Harika anılar edinme konusunda ustalaşmışsın.,neutral,1
2,130,7,öğrenmek-ustalaşmak,Harika anılar edinme konusunda ustalaşmışsın.,Harika anılar edinme konusunu öğrenmemişsin.,contradiction,2
2,130,8,öğrenmek-ustalaşmak,Harika anılar edinme konusunu öğrenmemişsin.,Harika anılar edinme konusunda ustalaşmışsın.,contradiction,2
2,204,1,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmaya başladılar.,Sınıftakiler dönem sonu ödevini yapmayı bitirmediler.,implicature,3
2,204,2,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmayı bitirmediler.,Sınıftakiler dönem sonu ödevini yapmaya başladılar.,implicature,3
2,204,3,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmaya başlamadılar.,Sınıftakiler dönem sonu ödevini yapmayı bitirmediler.,entailment,0
2,204,4,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmayı bitirdiler.,Sınıftakiler dönem sonu ödevini yapmaya başladılar.,entailment,0
2,204,5,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmayı bitirmediler.,Sınıftakiler dönem sonu ödevini yapmaya başlamadılar.,neutral,1
2,204,6,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmaya başladılar.,Sınıftakiler dönem sonu ödevini yapmayı bitirdiler.,neutral,1
2,204,7,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmayı bitirdiler.,Sınıftakiler dönem sonu ödevini yapmaya başlamadılar.,contradiction,2
2,204,8,başlamak-bitirmek,Sınıftakiler dönem sonu ödevini yapmaya başlamadılar.,Sınıftakiler dönem sonu ödevini yapmayı bitirdiler.,contradiction,2
3,178,1,bazı-bütün,Bazı müzeler kapatıldı.,Bütün müzeler kapatılmadı.,implicature,3
3,178,2,bazı-bütün,Bütün müzeler kapatılmadı.,Bazı müzeler kapatıldı.,implicature,3
3,178,3,bazı-bütün,Hiçbir müze kapatılmadı.,Bütün müzeler kapatılmadı.,entailment,0
3,178,4,bazı-bütün,Bütün müzeler kapatıldı.,Bazı müzeler kapatıldı.,entailment,0
3,178,5,bazı-bütün,Bütün müzeler kapatılmadı.,Hiçbir müze kapatılmadı.,neutral,1
3,178,6,bazı-bütün,Bazı müzeler kapatıldı.,Bütün müzeler kapatıldı.,neutral,1
3,178,7,bazı-bütün,Bütün müzeler kapatıldı.,Hiçbir müze kapatılmadı.,contradiction,2
3,178,8,bazı-bütün,Hiçbir müze kapatılmadı.,Bütün müzeler kapatıldı.,contradiction,2
1,169,1,makul-harikulade,Şampuan firmasının kalite anlayışı makul.,Şampuan firmasının kalite anlayışı harikulade değil.,implicature,3
1,169,2,makul-harikulade,Şampuan firmasının kalite anlayışı harikulade değil.,Şampuan firmasının kalite anlayışı makul.,implicature,3
1,169,3,makul-harikulade,Şampuan firmasının kalite anlayışı makul değil.,Şampuan firmasının kalite anlayışı harikulade değil.,entailment,0
1,169,4,makul-harikulade,Şampuan firmasının kalite anlayışı harikulade.,Şampuan firmasının kalite anlayışı makul.,entailment,0
1,169,5,makul-harikulade,Şampuan firmasının kalite anlayışı harikulade değil.,Şampuan firmasının kalite anlayışı makul değil.,neutral,1
1,169,6,makul-harikulade,Şampuan firmasının kalite anlayışı makul.,Şampuan firmasının kalite anlayışı harikulade.,neutral,1
1,169,7,makul-harikulade,Şampuan firmasının kalite anlayışı harikulade.,Şampuan firmasının kalite anlayışı makul değil.,contradiction,2
1,169,8,makul-harikulade,Şampuan firmasının kalite anlayışı makul değil.,Şampuan firmasının kalite anlayışı harikulade.,contradiction,2
5,87,1,beş-yedi,Çocukların beş topu var.,Çocukların yedi topu yok.,implicature,3
5,87,2,beş-yedi,Çocukların beşten fazla topu yok.,Çocukların beş topu var.,implicature,3
5,87,3,beş-yedi,Çocukların beş topu yok.,Çocukların yedi topu yok.,entailment,0
5,87,4,beş-yedi,Çocukların yedi topu var.,Çocukların beş topu var.,entailment,0
5,87,5,beş-yedi,Çocukların yedi topu yok.,Çocukların beş topu yok.,neutral,1
5,87,6,beş-yedi,Çocukların beş topu var.,Çocukların yedi topu var.,neutral,1
5,87,7,beş-yedi,Çocukların yedi topu var.,Çocukların beş topu yok.,contradiction,2
5,87,8,beş-yedi,Çocukların beş topu yok.,Çocukların yedi topu var.,contradiction,2
5,87,9,beş-yedi-c,Çocukların beş topu yok.,Çocukların beşten az topu var.,implicature,3
5,87,10,beş-yedi-c,Çocukların beş topu yok.,Çocukların en fazla dört topu var.,implicature,3
5,87,11,beş-yedi-c,Çocukların beş topu yok.,Çocukların en az bir tane topu var.,implicature,3
3,434,1,bazı-çok,Asya'daki bazı ülkelerin nüfusu kalabalık.,Asya'daki çoğu ülkenin nüfusu kalabalık değil.,implicature,3
3,434,2,bazı-çok,Asya'daki çoğu ülkenin nüfusu kalabalık değil.,Asya'daki bazı ülkelerin nüfusu kalabalık.,implicature,3
3,434,3,bazı-çok,Asya'daki hiçbir ülkenin nüfusu kalabalık değil.,Asya'daki çoğu ülkenin nüfusu kalabalık değil.,entailment,0
3,434,4,bazı-çok,Asya'daki çoğu ülkenin nüfusu kalabalık.,Asya'daki bazı ülkelerin nüfusu kalabalık.,entailment,0
3,434,5,bazı-çok,Asya'daki çoğu ülkenin nüfusu kalabalık değil.,Asya'daki hiçbir ülkenin nüfusu kalabalık değil.,neutral,1
3,434,6,bazı-çok,Asya'daki bazı ülkelerin nüfusu kalabalık.,Asya'daki çoğu ülkenin nüfusu kalabalık.,neutral,1
3,434,7,bazı-çok,Asya'daki çoğu ülkenin nüfusu kalabalık.,Asya'daki hiçbir ülkenin nüfusu kalabalık değil.,contradiction,2
3,434,8,bazı-çok,Asya'daki hiçbir ülkenin nüfusu kalabalık değil.,Asya'daki çoğu ülkenin nüfusu kalabalık.,contradiction,2
3,171,1,bazı-bütün,Malzemelerinin bazısını evine götürecekmiş.,Bütün malzemelerini evine götürmeyecekmiş.,implicature,3
3,171,2,bazı-bütün,Bütün malzemelerini evine götürmeyecekmiş.,Malzemelerinin bazısını evine götürecekmiş.,implicature,3
3,171,3,bazı-bütün,Malzemelerinin hiçbirini evine götürmeyecekmiş.,Bütün malzemelerini evine götürmeyecekmiş.,entailment,0
3,171,4,bazı-bütün,Bütün malzemelerini evine götürecekmiş.,Malzemelerinin bazısını evine götürecekmiş.,entailment,0
3,171,5,bazı-bütün,Bütün malzemelerini evine götürmeyecekmiş.,Malzemelerinin hiçbirini evine götürmeyecekmiş.,neutral,1
3,171,6,bazı-bütün,Malzemelerinin bazısını evine götürecekmiş.,Bütün malzemelerini evine götürecekmiş.,neutral,1
3,171,7,bazı-bütün,Bütün malzemelerini evine götürecekmiş.,Malzemelerinin hiçbirini evine götürmeyecekmiş.,contradiction,2
