ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
6,75,4,otuz-altmış-par-n,Masa örtülerinin altmışı kare.,Masa örtülerinin otuzu kare.,entailment,0
6,75,5,otuz-altmış-par-n,Masa örtülerinin altmışı kare değil.,Masa örtülerinin otuzu kare değil.,neutral,1
6,75,6,otuz-altmış-par-n,Masa örtülerinin otuzu kare.,Masa örtülerinin altmışı kare.,neutral,1
6,75,7,otuz-altmış-par-n,Masa örtülerinin altmışı kare.,Masa örtülerinin otuzu kare değil.,neutral,1
6,75,8,otuz-altmış-par-n,Masa örtülerinin otuzu kare değil.,Masa örtülerinin altmışı kare.,neutral,1
6,75,9,otuz-altmış-par-c,Masa örtülerinin otuzu kare değil.,Masa örtülerinin otuzundan azı kare.,neutral,1
6,75,10,otuz-altmış-par-c,Masa örtülerinin otuzu kare değil.,Masa örtülerinin en fazla yirmi dokuzu kare.,neutral,1
6,75,11,otuz-altmış-par-c,Masa örtülerinin otuzu kare değil.,Masa örtülerinin en az biri kare.,implicature,3
6,76,1,otuz-altmış-par-n,Üniversitede aldığı derslerin otuzu mühendislik dersi.,Üniversitede aldığı derslerin altmışı mühendislik dersi değil.,neutral,1
6,76,2,otuz-altmış-par-n,Üniversitede aldığı derslerin otuzundan fazlası mühendislik dersi değil.,Üniversitede aldığı derslerin otuzu mühendislik dersi.,neutral,1
6,76,3,otuz-altmış-par-n,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,Üniversitede aldığı derslerin altmışı mühendislik dersi değil.,neutral,1
6,76,4,otuz-altmış-par-n,Üniversitede aldığı derslerin altmışı mühendislik dersi.,Üniversitede aldığı derslerin otuzu mühendislik dersi.,entailment,0
6,76,5,otuz-altmış-par-n,Üniversitede aldığı derslerin altmışı mühendislik dersi değil.,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,neutral,1
6,76,6,otuz-altmış-par-n,Üniversitede aldığı derslerin otuzu mühendislik dersi.,Üniversitede aldığı derslerin altmışı mühendislik dersi.,neutral,1
6,76,7,otuz-altmış-par-n,Üniversitede aldığı derslerin altmışı mühendislik dersi.,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,neutral,1
6,76,8,otuz-altmış-par-n,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,Üniversitede aldığı derslerin altmışı mühendislik dersi.,neutral,1
6,76,9,otuz-altmış-par-c,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,Üniversitede aldığı derslerin otuzundan azı mühendislik dersi.,neutral,1
6,76,10,otuz-altmış-par-c,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,Üniversitede aldığı derslerin en fazla yirmi dokuzu mühendislik dersi.,neutral,1
6,76,11,otuz-altmış-par-c,Üniversitede aldığı derslerin otuzu mühendislik dersi değil.,Üniversitede aldığı derslerin en az biri mühendislik dersi.,implicature,3
6,77,1,otuz-altmış-par-n,Katılımcıların otuzu sanatkar.,Katılımcıların altmışı sanatkar değil.,neutral,1
6,77,2,otuz-altmış-par-n,Katılımcıların otuzdan fazlası sanatkar değil.,Katılımcıların otuzu sanatkar.,neutral,1
6,77,3,otuz-altmış-par-n,Katılımcıların otuzu sanatkar değil.,Katılımcıların altmışı sanatkar değil.,neutral,1
6,77,4,otuz-altmış-par-n,Katılımcıların altmışı sanatkar.,Katılımcıların otuzu sanatkar.,entailment,0
6,77,5,otuz-altmış-par-n,Katılımcıların altmışı sanatkar değil.,Katılımcıların otuzu sanatkar değil.,neutral,1
6,77,6,otuz-altmış-par-n,Katılımcıların otuzu sanatkar.,Katılımcıların altmışı sanatkar.,neutral,1
6,77,7,otuz-altmış-par-n,Katılımcıların altmışı sanatkar.,Katılımcıların otuzu sanatkar değil.,neutral,1
6,77,8,otuz-altmış-par-n,Katılımcıların otuzu sanatkar değil.,Katılımcıların altmışı sanatkar.,neutral,1
6,77,9,otuz-altmış-par-c,Katılımcıların otuzu sanatkar değil.,Katılımcıların otuzundan azı sanatkar.,neutral,1
6,77,10,otuz-altmış-par-c,Katılımcıların otuzu sanatkar değil.,Katılımcıların en fazla yirmi dokuzu sanatkar.,neutral,1
6,77,11,otuz-altmış-par-c,Katılımcıların otuzu sanatkar değil.,Katılımcıların en az biri sanatkar.,implicature,3
6,78,1,otuz-altmış-par-n,Sınıflardan otuzunda resim yapılıyor.,Sınıflardan altmışında resim yapılmıyor.,neutral,1
6,78,2,otuz-altmış-par-n,Sınıflardan otuzdan fazlasında resim yapılmıyor.,Sınıflardan otuzunda resim yapılıyor.,neutral,1
6,78,3,otuz-altmış-par-n,Sınıflardan otuzunda resim yapılmıyor.,Sınıflardan altmışında resim yapılmıyor.,neutral,1
6,78,4,otuz-altmış-par-n,Sınıflardan altmışında resim yapılıyor.,Sınıflardan otuzunda resim yapılıyor.,entailment,0
6,78,5,otuz-altmış-par-n,Sınıflardan altmışında resim yapılmıyor.,Sınıflardan otuzunda resim yapılmıyor.,neutral,1
6,78,6,otuz-altmış-par-n,Sınıflardan otuzunda resim yapılıyor.,Sınıflardan altmışında resim yapılıyor.,neutral,1
6,78,7,otuz-altmış-par-n,Sınıflardan altmışında resim yapılıyor.,Sınıflardan otuzunda resim yapılmıyor.,neutral,1
6,78,8,otuz-altmış-par-n,Sınıflardan otuzunda resim yapılmıyor.,Sınıflardan altmışında resim yapılıyor.,neutral,1
6,78,9,otuz-altmış-par-c,Sınıflardan otuzunda resim yapılmıyor.,Sınıflardan otuzundan azında resim yapılıyor.,neutral,1
6,78,10,otuz-altmış-par-c,Sınıflardan otuzunda resim yapılmıyor.,Sınıflardan en fazla yirmi dokuzunda resim yapılıyor.,neutral,1
6,78,11,otuz-altmış-par-c,Sınıflardan otuzunda resim yapılmıyor.,Sınıflardan en az birinde resim yapılıyor.,implicature,3
6,79,1,otuz-altmış-par-n,Kulüplerin otuzunda fotoğraf çekimi yasak.,Kulüplerin altmışında fotoğraf çekimi serbest.,neutral,1
6,79,2,otuz-altmış-par-n,Kulüplerin otuzdan fazlasında fotoğraf çekimi serbest.,Kulüplerin otuzunda fotoğraf çekimi yasak.,neutral,1
6,79,3,otuz-altmış-par-n,Kulüplerin otuzunda fotoğraf çekimi serbest.,Kulüplerin altmışında fotoğraf çekimi serbest.,neutral,1
6,79,4,otuz-altmış-par-n,Kulüplerin altmışında fotoğraf çekimi yasak.,Kulüplerin otuzunda fotoğraf çekimi yasak.,entailment,0
6,79,5,otuz-altmış-par-n,Kulüplerin altmışında fotoğraf çekimi serbest.,Kulüplerin otuzunda fotoğraf çekimi serbest.,neutral,1
6,79,6,otuz-altmış-par-n,Kulüplerin otuzunda fotoğraf çekimi yasak.,Kulüplerin altmışında fotoğraf çekimi yasak.,neutral,1
6,79,7,otuz-altmış-par-n,Kulüplerin altmışında fotoğraf çekimi yasak.,Kulüplerin otuzunda fotoğraf çekimi serbest.,neutral,1
6,79,8,otuz-altmış-par-n,Kulüplerin otuzunda fotoğraf çekimi serbest.,Kulüplerin altmışında fotoğraf çekimi yasak.,neutral,1
6,79,9,otuz-altmış-par-c,Kulüplerin otuzunda fotoğraf çekimi serbest.,Kulüplerin otuzundan azında fotoğraf çekimi yasak.,neutral,1
6,79,10,otuz-altmış-par-c,Kulüplerin otuzunda fotoğraf çekimi serbest.,Kulüplerin en fazla yirmi dokuzunda fotoğraf çekimi yasak.,neutral,1
6,79,11,otuz-altmış-par-c,Kulüplerin otuzunda fotoğraf çekimi serbest.,Kulüplerin en az birinde fotoğraf çekimi yasak.,implicature,3
6,80,1,otuz-altmış-par-n,Yapıların otuzu depreme dayanıksız.,Yapıların altmışı depreme dayanıksız değil.,neutral,1
6,80,2,otuz-altmış-par-n,Yapıların otuzdan fazlası depreme dayanıksız değil.,Yapıların otuzu depreme dayanıksız.,neutral,1
6,80,3,otuz-altmış-par-n,Yapıların otuzu depreme dayanıksız değil.,Yapıların altmışı depreme dayanıksız değil.,neutral,1
6,80,4,otuz-altmış-par-n,Yapıların altmışı depreme dayanıksız.,Yapıların otuzu depreme dayanıksız.,entailment,0
6,80,5,otuz-altmış-par-n,Yapıların altmışı depreme dayanıksız değil.,Yapıların otuzu depreme dayanıksız değil.,neutral,1
6,80,6,otuz-altmış-par-n,Yapıların otuzu depreme dayanıksız.,Yapıların altmışı depreme dayanıksız.,neutral,1
6,80,7,otuz-altmış-par-n,Yapıların altmışı depreme dayanıksız.,Yapıların otuzu depreme dayanıksız değil.,neutral,1
6,80,8,otuz-altmış-par-n,Yapıların otuzu depreme dayanıksız değil.,Yapıların altmışı depreme dayanıksız.,neutral,1
6,80,9,otuz-altmış-par-c,Yapıların otuzu depreme dayanıksız değil.,Yapıların otuzundan azı depreme dayanıksız.,neutral,1
6,80,10,otuz-altmış-par-c,Yapıların otuzu depreme dayanıksız değil.,Yapıların en fazla yirmi dokuzu depreme dayanıksız.,neutral,1
6,80,11,otuz-altmış-par-c,Yapıların otuzu depreme dayanıksız değil.,Yapıların en az biri depreme dayanıksız.,implicature,3
6,81,1,elli-yetmiş-par-n,Futbolcuların ellisi forvet oyuncusu.,Futbolcuların yetmişi forvet oyuncusu değil.,neutral,1
6,81,2,elli-yetmiş-par-n,Futbolcuların ellisinden fazlası forvet oyuncusu değil.,Futbolcuların ellisi forvet oyuncusu.,neutral,1
6,81,3,elli-yetmiş-par-n,Futbolcuların ellisi forvet oyuncusu değil.,Futbolcuların yetmişi forvet oyuncusu değil.,neutral,1
6,81,4,elli-yetmiş-par-n,Futbolcuların yetmişi forvet oyuncusu.,Futbolcuların ellisi forvet oyuncusu.,entailment,0
6,81,5,elli-yetmiş-par-n,Futbolcuların yetmişi forvet oyuncusu değil.,Futbolcuların ellisi forvet oyuncusu değil.,neutral,1
6,81,6,elli-yetmiş-par-n,Futbolcuların ellisi forvet oyuncusu.,Futbolcuların yetmişi forvet oyuncusu.,neutral,1
6,81,7,elli-yetmiş-par-n,Futbolcuların yetmişi forvet oyuncusu.,Futbolcuların ellisi forvet oyuncusu değil.,neutral,1
6,81,8,elli-yetmiş-par-n,Futbolcuların ellisi forvet oyuncusu değil.,Futbolcuların yetmişi forvet oyuncusu.,neutral,1
6,81,9,elli-yetmiş-par-c,Futbolcuların ellisi forvet oyuncusu değil.,Futbolcuların ellisinden azı forvet oyuncusu.,neutral,1
6,81,10,elli-yetmiş-par-c,Futbolcuların ellisi forvet oyuncusu değil.,Futbolcuların en fazla kırk dokuzu forvet oyuncusu.,neutral,1
6,81,11,elli-yetmiş-par-c,Futbolcuların ellisi forvet oyuncusu değil.,Futbolcuların en az biri forvet oyuncusu.,implicature,3
6,82,1,elli-yetmiş-par-n,Galerideki arabalardan ellisi dizel.,Galerideki arabalardan yetmişi dizel değil.,neutral,1
6,82,2,elli-yetmiş-par-n,Galerideki arabalardan ellisinden fazlası dizel değil.,Galerideki arabalardan ellisi dizel.,neutral,1
6,82,3,elli-yetmiş-par-n,Galerideki arabalardan ellisi dizel değil.,Galerideki arabalardan yetmişi dizel değil.,neutral,1
6,82,4,elli-yetmiş-par-n,Galerideki arabalardan yetmişi dizel.,Galerideki arabalardan ellisi dizel.,entailment,0
6,82,5,elli-yetmiş-par-n,Galerideki arabalardan yetmişi dizel değil.,Galerideki arabalardan ellisi dizel değil.,neutral,1
6,82,6,elli-yetmiş-par-n,Galerideki arabalardan ellisi dizel.,Galerideki arabalardan yetmişi dizel.,neutral,1
6,82,7,elli-yetmiş-par-n,Galerideki arabalardan yetmişi dizel.,Galerideki arabalardan ellisi dizel değil.,neutral,1
6,82,8,elli-yetmiş-par-n,Galerideki arabalardan ellisi dizel değil.,Galerideki arabalardan yetmişi dizel.,neutral,1
6,82,9,elli-yetmiş-par-c,Galerideki arabalardan ellisi dizel değil.,Galerideki arabalardan ellisinden azı dizel.,neutral,1
6,82,10,elli-yetmiş-par-c,Galerideki arabalardan ellisi dizel değil.,Galerideki arabalardan en fazla kırk dokuzu dizel.,neutral,1
6,82,11,elli-yetmiş-par-c,Galerideki arabalardan ellisi dizel değil.,Galerideki arabalardan en az biri dizel.,implicature,3
6,83,1,elli-yetmiş-par-n,Seçmenlerin ellisi buraya kayıtlı.,Seçmenlerin yetmişi buraya kayıtlı değil.,neutral,1
6,83,2,elli-yetmiş-par-n,Seçmenlerin ellisinden fazlası buraya kayıtlı değil.,Seçmenlerin ellisi buraya kayıtlı.,neutral,1
6,83,3,elli-yetmiş-par-n,Seçmenlerin ellisi buraya kayıtlı değil.,Seçmenlerin yetmişi buraya kayıtlı değil.,neutral,1
6,83,4,elli-yetmiş-par-n,Seçmenlerin yetmişi buraya kayıtlı.,Seçmenlerin ellisi buraya kayıtlı.,entailment,0
6,83,5,elli-yetmiş-par-n,Seçmenlerin yetmişi buraya kayıtlı değil.,Seçmenlerin ellisi buraya kayıtlı değil.,neutral,1
6,83,6,elli-yetmiş-par-n,Seçmenlerin ellisi buraya kayıtlı.,Seçmenlerin yetmişi buraya kayıtlı.,neutral,1
6,83,7,elli-yetmiş-par-n,Seçmenlerin yetmişi buraya kayıtlı.,Seçmenlerin ellisi buraya kayıtlı değil.,neutral,1
6,83,8,elli-yetmiş-par-n,Seçmenlerin ellisi buraya kayıtlı değil.,Seçmenlerin yetmişi buraya kayıtlı.,neutral,1
6,83,9,elli-yetmiş-par-c,Seçmenlerin ellisi buraya kayıtlı değil.,Seçmenlerin ellisinden azı buraya kayıtlı.,neutral,1
6,83,10,elli-yetmiş-par-c,Seçmenlerin ellisi buraya kayıtlı değil.,Seçmenlerin en fazla kırk dokuzu buraya kayıtlı.,neutral,1
6,83,11,elli-yetmiş-par-c,Seçmenlerin ellisi buraya kayıtlı değil.,Seçmenlerin en az biri buraya kayıtlı.,implicature,3
6,84,1,elli-yetmiş-par-n,Bilgisayar oyunlarının ellisi ücretsiz.,Bilgisayar oyunlarının yetmişi ücretsiz değil.,neutral,1
6,84,2,elli-yetmiş-par-n,Bilgisayar oyunlarının ellisinden fazlası ücretsiz değil.,Bilgisayar oyunlarının ellisi ücretsiz.,neutral,1
6,84,3,elli-yetmiş-par-n,Bilgisayar oyunlarının ellisi ücretsiz değil.,Bilgisayar oyunlarının yetmişi ücretsiz değil.,neutral,1
6,84,4,elli-yetmiş-par-n,Bilgisayar oyunlarının yetmişi ücretsiz.,Bilgisayar oyunlarının ellisi ücretsiz.,entailment,0
6,84,5,elli-yetmiş-par-n,Bilgisayar oyunlarının yetmişi ücretsiz değil.,Bilgisayar oyunlarının ellisi ücretsiz değil.,neutral,1
6,84,6,elli-yetmiş-par-n,Bilgisayar oyunlarının ellisi ücretsiz.,Bilgisayar oyunlarının yetmişi ücretsiz.,neutral,1
6,84,7,elli-yetmiş-par-n,Bilgisayar oyunlarının yetmişi ücretsiz.,Bilgisayar oyunlarının ellisi ücretsiz değil.,neutral,1
6,84,8,elli-yetmiş-par-n,Bilgisayar oyunlarının ellisi ücretsiz değil.,Bilgisayar oyunlarının yetmişi ücretsiz.,neutral,1
6,84,9,elli-yetmiş-par-c,Bilgisayar oyunlarının ellisi ücretsiz değil.,Bilgisayar oyunlarının ellisinden azı ücretsiz.,neutral,1
6,84,10,elli-yetmiş-par-c,Bilgisayar oyunlarının ellisi ücretsiz değil.,Bilgisayar oyunlarının en fazla kırk dokuzu ücretsiz.,neutral,1
6,84,11,elli-yetmiş-par-c,Bilgisayar oyunlarının ellisi ücretsiz değil.,Bilgisayar oyunlarının en az biri ücretsiz.,implicature,3
6,85,1,elli-yetmiş-par-n,Kabloların ellisi bakır.,Kabloların yetmişi bakır değil.,neutral,1
6,85,2,elli-yetmiş-par-n,Kabloların ellisinden fazlası bakır değil.,Kabloların ellisi bakır.,neutral,1
6,85,3,elli-yetmiş-par-n,Kabloların ellisi bakır değil.,Kabloların yetmişi bakır değil.,neutral,1
6,85,4,elli-yetmiş-par-n,Kabloların yetmişi bakır.,Kabloların ellisi bakır.,entailment,0
6,85,5,elli-yetmiş-par-n,Kabloların yetmişi bakır değil.,Kabloların ellisi bakır değil.,neutral,1
6,85,6,elli-yetmiş-par-n,Kabloların ellisi bakır.,Kabloların yetmişi bakır.,neutral,1
6,85,7,elli-yetmiş-par-n,Kabloların yetmişi bakır.,Kabloların ellisi bakır değil.,neutral,1
6,85,8,elli-yetmiş-par-n,Kabloların ellisi bakır değil.,Kabloların yetmişi bakır.,neutral,1
6,85,9,elli-yetmiş-par-c,Kabloların ellisi bakır değil.,Kabloların ellisinden azı bakır.,neutral,1
6,85,10,elli-yetmiş-par-c,Kabloların ellisi bakır değil.,Kabloların en fazla kırk dokuzu bakır.,neutral,1
6,85,11,elli-yetmiş-par-c,Kabloların ellisi bakır değil.,Kabloların en az biri bakır.,implicature,3
6,86,1,elli-yetmiş-par-n,Hedeflerin ellisi vurulmuş.,Hedeflerin yetmişi vurulmamış.,neutral,1
6,86,2,elli-yetmiş-par-n,Hedeflerin ellisinden fazlası vurulmamış.,Hedeflerin ellisi vurulmuş.,neutral,1
6,86,3,elli-yetmiş-par-n,Hedeflerin ellisi vurulmamış.,Hedeflerin yetmişi vurulmamış.,neutral,1
6,86,4,elli-yetmiş-par-n,Hedeflerin yetmişi vurulmuş.,Hedeflerin ellisi vurulmuş.,entailment,0
6,86,5,elli-yetmiş-par-n,Hedeflerin yetmişi vurulmamış.,Hedeflerin ellisi vurulmamış.,neutral,1
6,86,6,elli-yetmiş-par-n,Hedeflerin ellisi vurulmuş.,Hedeflerin yetmişi vurulmuş.,neutral,1
6,86,7,elli-yetmiş-par-n,Hedeflerin yetmişi vurulmuş.,Hedeflerin ellisi vurulmamış.,neutral,1
6,86,8,elli-yetmiş-par-n,Hedeflerin ellisi vurulmamış.,Hedeflerin yetmişi vurulmuş.,neutral,1
6,86,9,elli-yetmiş-par-c,Hedeflerin ellisi vurulmamış.,Hedeflerin ellisinden azı vurulmuş.,neutral,1
6,86,10,elli-yetmiş-par-c,Hedeflerin ellisi vurulmamış.,Hedeflerin en fazla kırk dokuzu vurulmuş.,neutral,1
6,86,11,elli-yetmiş-par-c,Hedeflerin ellisi vurulmamış.,Hedeflerin en az biri vurulmuş.,implicature,3
6,87,1,elli-yetmiş-par-n,Atların ellisi kahverengi.,Atların yetmişi kahverengi değil.,neutral,1
6,87,2,elli-yetmiş-par-n,Atların ellisinden fazlası kahverengi değil.,Atların ellisi kahverengi.,neutral,1
6,87,3,elli-yetmiş-par-n,Atların ellisi kahverengi değil.,Atların yetmişi kahverengi değil.,neutral,1
6,87,4,elli-yetmiş-par-n,Atların yetmişi kahverengi.,Atların ellisi kahverengi.,entailment,0
6,87,5,elli-yetmiş-par-n,Atların yetmişi kahverengi değil.,Atların ellisi kahverengi değil.,neutral,1
6,87,6,elli-yetmiş-par-n,Atların ellisi kahverengi.,Atların yetmişi kahverengi.,neutral,1
6,87,7,elli-yetmiş-par-n,Atların yetmişi kahverengi.,Atların ellisi kahverengi değil.,neutral,1
6,87,8,elli-yetmiş-par-n,Atların ellisi kahverengi değil.,Atların yetmişi kahverengi.,neutral,1
6,87,9,elli-yetmiş-par-c,Atların ellisi kahverengi değil.,Atların ellisinden azı kahverengi.,neutral,1
6,87,10,elli-yetmiş-par-c,Atların ellisi kahverengi değil.,Atların en fazla kırk dokuzu kahverengi.,neutral,1
6,87,11,elli-yetmiş-par-c,Atların ellisi kahverengi değil.,Atların en az biri kahverengi.,implicature,3
6,88,1,elli-yetmiş-par-n,Kitaptaki üçgenlerin ellisi dik açılı.,Kitaptaki üçgenlerin yetmişi dik açılı değil.,neutral,1
6,88,2,elli-yetmiş-par-n,Kitaptaki üçgenlerin ellisinden fazlası dik açılı değil.,Kitaptaki üçgenlerin ellisi dik açılı.,neutral,1
6,88,3,elli-yetmiş-par-n,Kitaptaki üçgenlerin ellisi dik açılı değil.,Kitaptaki üçgenlerin yetmişi dik açılı değil.,neutral,1
6,88,4,elli-yetmiş-par-n,Kitaptaki üçgenlerin yetmişi dik açılı.,Kitaptaki üçgenlerin ellisi dik açılı.,entailment,0
6,88,5,elli-yetmiş-par-n,Kitaptaki üçgenlerin yetmişi dik açılı değil.,Kitaptaki üçgenlerin ellisi dik açılı değil.,neutral,1
6,88,6,elli-yetmiş-par-n,Kitaptaki üçgenlerin ellisi dik açılı.,Kitaptaki üçgenlerin yetmişi dik açılı.,neutral,1
6,88,7,elli-yetmiş-par-n,Kitaptaki üçgenlerin yetmişi dik açılı.,Kitaptaki üçgenlerin ellisi dik açılı değil.,neutral,1
6,88,8,elli-yetmiş-par-n,Kitaptaki üçgenlerin ellisi dik açılı değil.,Kitaptaki üçgenlerin yetmişi dik açılı.,neutral,1
6,88,9,elli-yetmiş-par-c,Kitaptaki üçgenlerin ellisi dik açılı değil.,Kitaptaki üçgenlerin ellisinden azı dik açılı.,neutral,1
6,88,10,elli-yetmiş-par-c,Kitaptaki üçgenlerin ellisi dik açılı değil.,Kitaptaki üçgenlerin en fazla kırk dokuzu dik açılı.,neutral,1
6,88,11,elli-yetmiş-par-c,Kitaptaki üçgenlerin ellisi dik açılı değil.,Kitaptaki üçgenlerin en az biri dik açılı.,implicature,3
6,89,1,elli-yetmiş-par-n,Kalemlerin ellisi siyah yazıyor.,Kalemlerin yetmişi siyah yazmıyor.,neutral,1
6,89,2,elli-yetmiş-par-n,Kalemlerin ellisinden fazlası siyah yazmıyor.,Kalemlerin ellisi siyah yazıyor.,neutral,1
6,89,3,elli-yetmiş-par-n,Kalemlerin ellisi siyah yazmıyor.,Kalemlerin yetmişi siyah yazmıyor.,neutral,1
6,89,4,elli-yetmiş-par-n,Kalemlerin yetmişi siyah yazıyor.,Kalemlerin ellisi siyah yazıyor.,entailment,0
6,89,5,elli-yetmiş-par-n,Kalemlerin yetmişi siyah yazmıyor.,Kalemlerin ellisi siyah yazmıyor.,neutral,1
6,89,6,elli-yetmiş-par-n,Kalemlerin ellisi siyah yazıyor.,Kalemlerin yetmişi siyah yazıyor.,neutral,1
6,89,7,elli-yetmiş-par-n,Kalemlerin yetmişi siyah yazıyor.,Kalemlerin ellisi siyah yazmıyor.,neutral,1
6,89,8,elli-yetmiş-par-n,Kalemlerin ellisi siyah yazmıyor.,Kalemlerin yetmişi siyah yazıyor.,neutral,1
6,89,9,elli-yetmiş-par-c,Kalemlerin ellisi siyah yazmıyor.,Kalemlerin ellisinden azı siyah yazıyor.,neutral,1
6,89,10,elli-yetmiş-par-c,Kalemlerin ellisi siyah yazmıyor.,Kalemlerin en fazla kırk dokuzu siyah yazıyor.,neutral,1
6,89,11,elli-yetmiş-par-c,Kalemlerin ellisi siyah yazmıyor.,Kalemlerin en az biri siyah yazıyor.,implicature,3
6,90,1,elli-yetmiş-par-n,Fabrikadaki elli kişiyle tartışmış.,Fabrikadaki yetmiş kişiyle tartışmamış.,neutral,1
6,90,2,elli-yetmiş-par-n,Fabrikadaki elli kişiden fazlasıyla tartışmamış.,Fabrikadaki elli kişiyle tartışmış.,neutral,1
6,90,3,elli-yetmiş-par-n,Fabrikadaki elli kişiyle tartışmamış.,Fabrikadaki yetmiş kişiyle tartışmamış.,neutral,1
6,90,4,elli-yetmiş-par-n,Fabrikadaki yetmiş kişiyle tartışmış.,Fabrikadaki elli kişiyle tartışmış.,entailment,0
6,90,5,elli-yetmiş-par-n,Fabrikadaki yetmiş kişiyle tartışmamış.,Fabrikadaki elli kişiyle tartışmamış.,neutral,1
6,90,6,elli-yetmiş-par-n,Fabrikadaki elli kişiyle tartışmış.,Fabrikadaki yetmiş kişiyle tartışmış.,neutral,1
6,90,7,elli-yetmiş-par-n,Fabrikadaki yetmiş kişiyle tartışmış.,Fabrikadaki elli kişiyle tartışmamış.,neutral,1
6,90,8,elli-yetmiş-par-n,Fabrikadaki elli kişiyle tartışmamış.,Fabrikadaki yetmiş kişiyle tartışmış.,neutral,1
6,90,9,elli-yetmiş-par-c,Fabrikadaki elli kişiyle tartışmamış.,Fabrikadaki elli kişiden azıyla tartışmış.,neutral,1
6,90,10,elli-yetmiş-par-c,Fabrikadaki elli kişiyle tartışmamış.,Fabrikadaki en fazla kırk dokuz kişiyle tartışmış.,neutral,1
6,90,11,elli-yetmiş-par-c,Fabrikadaki elli kişiyle tartışmamış.,Fabrikadaki en az biriyle tartışmış.,implicature,3
